zipCode,Female,Male
29579,64580,64140
29580,3068,2732
29581,9608,8992
29582,29564,28924
29583,11280,10472
29584,5188,5064
29585,28520,25904
29588,74324,71672
29590,5392,9316
29591,11544,10324
29592,2540,2248
29593,4120,3696
29594,232,252
29596,4900,4796
29601,19336,22864
29605,71940,65716
29607,73444,64504
29609,56832,54056
29611,59008,56188
29613,5380,3956
29614,6132,4748
29615,73076,67528
29617,53148,49592
29620,26900,24836
29621,83680,72724
29624,30792,27648
29625,56560,53592
29626,25276,24180
29627,37692,35776
29628,5788,5248
29630,27568,29176
29631,24984,28288
29634,10652,11704
29635,2412,2604
29638,6004,5772
29639,3712,3256
29640,62340,59956
29642,60872,57372
29643,5520,5504
29644,38036,36276
29645,20000,19928
29646,59112,53524
29649,57536,47404
29650,67820,62708
29651,87276,84100
29653,9872,9372
29654,20616,19132
29655,16108,15076
29657,30228,30236
29658,652,680
29659,188,284
29661,11032,11560
29662,32048,28312
29664,3576,3656
29665,244,264
29666,13724,12636
29667,536,540
29669,24824,24724
29670,17896,16796
29671,36496,35624
29672,24072,23400
29673,51628,49764
29676,10300,10504
29678,44252,42452
29680,53884,55256
29681,96724,91192
29682,7724,7548
29683,600,564
29684,9864,9584
29685,2496,2424
29686,2112,1996
29687,82220,76024
29689,7712,7844
29690,42568,41088
29691,22848,22484
29692,10124,9300
29693,28792,28068
29696,8352,8148
29697,25020,23808
29702,20484,19752
29704,7376,7508
29706,41348,38040
29707,36844,34124
29708,50908,49232
29709,13096,12896
29710,59368,58428
29712,4612,4656
29714,5952,5756
29715,51564,47728
29717,2536,2468
29718,7804,7620
29720,95576,88588
29724,80,92
29726,3504,3496
29727,3308,3292
29728,20848,20356
29729,4672,4412
29730,110016,99444
29732,112560,102564
29733,4872,2132
29741,4264,4064
29742,4908,4932
29743,2104,2180
29745,58824,56852
29801,56732,50380
29803,75880,71492
29805,11712,11744
29809,4484,4340
29810,10640,9320
29812,24704,22752
29816,2180,1952
29817,10396,9256
29819,2888,3204
29821,2968,2980
29824,13432,20708
29826,352,304
29827,7248,11248
29828,2076,1936
29829,17492,17112
29831,8480,8104
29832,10992,10348
29834,3316,3432
29835,13776,12488
29836,968,960
29838,940,1064
29840,548,456
29841,67332,62644
29842,15720,14980
29843,2488,2676
29844,224,268
29845,2296,2120
29847,9916,12004
29848,1464,1540
29849,616,560
29850,244,200
29851,15368,14728
29853,13720,12600
29856,6516,6504
29860,29952,27848
29899,0,4976
29902,30316,28800
29904,272,2364
29905,2524,9692
29906,44820,42240
29907,26188,24092
29909,34932,30644
29910,67732,68084
29911,3544,3356
29912,88,80
29915,820,844
29916,3160,2972
29918,8168,12944
29920,19824,18100
29921,480,428
29922,2524,2332
29923,832,736
29924,9200,8124
29926,48616,46352
29927,16112,16836
29928,32692,31748
29929,2248,2292
29932,536,540
29934,2456,2232
29935,7864,6876
29936,24832,28584
29939,640,568
29940,8392,7476
29941,1024,964
29943,964,944
29944,10516,9956
29945,10156,9208
30002,12488,10956
30004,108112,104020
30005,70064,67704
30008,58252,61036
30009,28804,26084
30011,28548,29060
30012,56544,52488
30013,53816,46916
30014,72636,67512
30016,108016,96544
30017,41648,38992
30019,82780,79008
30021,44880,43076
30022,132792,124644
30024,131400,127056
30025,19004,18076
30028,44600,44128
30030,59044,46848
30032,94560,94328
30033,65696,57356
30034,94692,77760
30035,44668,36916
30038,82544,66388
30039,87532,78536
30040,110684,107928
30041,106044,104952
30043,160064,160900
30044,162976,155828
30045,71536,66072
30046,71756,66336
30047,120896,117744
30052,122908,114896
30054,24664,23276
30055,5976,6096
30056,4876,5124
30058,117184,94596
30060,67380,70868
30062,127228,121316
30064,95480,88824
30066,107880,103864
30067,92136,88592
30068,64552,61828
30070,744,624
30071,43540,48480
30072,1772,1148
30075,107404,102888
30076,85348,85364
30078,68952,63276
30079,6336,5504
30080,102564,97056
30082,54684,48936
30083,107172,94364
30084,72772,70912
30087,77560,69484
30088,54408,46620
30092,64944,61872
30093,101408,111996
30094,65460,59516
30096,127116,121944
30097,85364,81496
30101,111084,106408
30102,74288,75592
30103,30044,29080
30104,9584,9248
30105,4720,4456
30106,44336,36864
30107,25920,25712
30108,14912,14112
30110,27372,26024
30113,12668,12204
30114,100556,98540
30115,71312,71376
30116,46128,46496
30117,71104,66080
30118,5600,3892
30120,78748,73592
30121,44780,43532
30122,44932,41312
30124,6152,5760
30125,48784,48624
30126,76592,71760
30127,125620,115768
30132,70364,66496
30134,90020,83404
30135,128608,119040
30137,3224,3376
30139,7672,7708
30141,46840,42988
30143,43380,41200
30144,108540,100468
30145,16540,16972
30147,8884,8576
30148,876,936
30149,4420,1856
30152,83636,77936
30153,37640,36004
30157,91672,88820
30161,71372,68860
30164,32,32
30165,83036,76864
30168,51532,45432
30170,6072,5904
30171,6800,7164
30173,12712,12172
30175,12028,12268
30176,14544,13656
30177,2128,2068
30178,6952,6920
30179,34124,33104
30180,70784,66312
30182,5260,5404
30183,10752,10376
30184,13412,13976
30185,7680,7888
30187,17556,17404
30188,107592,101928
30189,75048,72388
30204,28248,25724
30205,5964,6280
30206,6064,5768
30213,63212,54324
30214,60232,55420
30215,69988,64672
30216,4300,4336
30217,18960,18772
30218,3888,4008
30220,11252,10880
30222,8384,7784
30223,76320,70756
30224,51576,49212
30228,80696,73580
30230,18800,17612
30233,43700,49172
30234,3944,3792
30236,93984,91752
30238,74328,64524
30240,63324,56732
30241,47144,45560
30248,47584,45412
30250,248,2468
30251,4796,4572
30252,85288,80424
30253,104252,93268
30256,5548,5756
30257,8316,8236
30258,5276,5212
30259,6060,6104
30260,48980,43996
30263,108784,103248
30265,65888,60964
30268,18708,17652
30269,72532,67744
30273,31388,27448
30274,68288,59284
30275,44,32
30276,28088,27376
30277,40720,40360
30281,138348,126212
30284,108,112
30285,1336,1492
30286,49120,44840
30288,18528,17188
30289,176,152
30290,16920,16224
30291,47600,36440
30292,12432,11340
30293,6060,5864
30294,84488,74972
30295,8484,8152
30296,54936,48424
30297,52240,56512
30303,10556,13180
30305,47736,44260
30306,43668,45316
30307,36292,35724
30308,25648,36004
30309,41076,46304
30310,55948,51700
30311,72096,56776
30312,38900,38540
30313,13288,24692
30314,46176,41904
30315,67320,68108
30316,64632,59808
30317,25136,22744
30318,96824,102120
30319,78924,74768
30322,4068,4024
30324,44884,52184
30326,9512,9696
30327,45936,42896
30328,63936,57456
30329,54384,59772
30331,120916,95460
30332,3984,7896
30334,0,4
30336,1796,2088
30337,23780,22240
30338,70780,63688
30339,37740,35476
30340,55236,62340
30341,58052,69120
30342,60196,59320
30344,66596,60508
30345,44736,47780
30346,9896,8888
30349,146912,123496
30350,72880,66080
30354,31096,28332
30360,27328,30816
30363,4700,6020
30401,28104,25896
30410,3544,5128
30411,5020,12464
30412,168,152
30413,3316,2984
30415,13696,13424
30417,22624,21736
30420,2868,2972
30421,6912,6612
30423,244,236
30425,2420,2372
30426,2300,2100
30427,22880,28576
30428,5692,5372
30429,420,400
30434,11804,11108
30436,24688,23156
30438,164,132
30439,21984,21524
30441,3320,3332
30442,16192,14600
30445,6676,6464
30446,2716,2712
30448,148,176
30449,236,240
30450,5400,4932
30451,84,48
30452,3132,3136
30453,13588,25224
30454,1076,1076
30455,1248,1140
30456,4384,4092
30457,12828,12868
30458,82564,81992
30460,832,876
30461,26504,27056
30464,156,156
30467,25800,24600
30470,1028,1040
30471,9204,9604
30473,5856,6032
30474,35420,30956
30475,112,96
30477,6508,5772
30501,56892,55300
30504,44600,45252
30506,84480,82188
30507,54780,58816
30510,19624,13540
30511,6484,6260
30512,40112,37848
30513,23024,21664
30516,4076,4140
30517,24156,23696
30518,91936,88908
30519,78736,80512
30520,8892,8812
30521,9724,10052
30522,2184,2184
30523,26160,25456
30525,14900,14556
30527,8188,7984
30528,46508,44208
30529,22772,20908
30530,13384,13624
30531,23188,21928
30533,51040,50144
30534,53336,53404
30535,14600,13568
30536,16600,16852
30537,2588,2408
30538,5784,5632
30540,34884,34304
30541,3200,3212
30542,64440,63344
30543,8844,9104
30545,1820,1924
30546,13728,12256
30547,6452,6620
30548,32240,31240
30549,44892,45108
30552,3388,3400
30553,14780,14148
30554,17064,17076
30555,4376,3868
30557,10104,9796
30558,10896,10928
30559,8768,8564
30560,9316,9080
30562,2380,2132
30563,10856,10636
30564,8904,8948
30565,9520,9512
30566,16220,15404
30567,5872,6052
30568,3840,3668
30571,7488,7240
30572,2508,2532
30573,308,344
30575,2600,2900
30576,5072,5012
30577,46496,42424
30581,152,140
30582,9332,8936
30601,41796,41544
30602,5584,4052
30605,82592,77216
30606,86216,74684
30607,21956,21624
30609,5632,2192
30619,2928,2832
30620,25292,24652
30621,10444,9992
30622,21444,19932
30623,308,308
30624,5228,5216
30625,4844,4908
30627,4692,4400
30628,13164,13060
30629,9176,8948
30630,5084,4668
30631,3660,3408
30633,17068,16828
30634,4600,4524
30635,33916,30520
30641,3652,3588
30642,22444,21560
30643,33016,32512
30646,14216,13568
30648,6084,5868
30650,24556,22276
30655,50092,46452
30656,30856,29676
30660,2420,2344
30662,17668,16480
30663,6064,6064
30664,56,96
30665,176,144
30666,17584,17052
30667,1992,2148
30668,3864,3832
30669,6888,6364
30673,16212,15376
30677,35000,33260
30678,2636,2540
30680,77600,73748
30683,13708,13288
30701,81484,78728
30705,67864,66400
30707,33656,32276
30708,564,608
30710,13188,13456
30711,7096,7180
30720,54592,52988
30721,107248,107156
30725,9460,9128
30726,104,120
30728,40344,38104
30730,3896,4076
30731,4912,4800
30733,4156,4164
30734,6848,7016
30735,12216,12396
30736,83328,80788
30738,7596,7600
30739,10348,11936
30740,17276,17124
30741,61076,56084
30742,16372,13468
30746,2376,2516
30747,31608,35828
30750,8376,8124
30751,192,172
30752,19880,19320
30753,13408,13380
30755,18940,19420
30756,136,160
30757,3628,3520
30802,12176,13108
30803,1440,1524
30805,5568,5368
30807,208,160
30808,9688,8772
30809,79188,73484
30810,4516,4036
30812,604,848
30813,60020,61640
30814,16612,15988
30815,83084,75476
30816,4412,4024
30817,15804,14900
30818,1176,1044
30820,2420,2400
30821,1888,1640
30822,1064,1040
30823,3600,3600
30824,36680,32124
30828,9420,8052
30830,29440,26424
30833,8376,7796
30901,33656,32124
30903,1140,1200
30904,54412,48252
30905,11240,24580
30906,122604,108388
30907,105664,97988
30909,89336,77004
30912,440,744
31001,6052,13212
31002,5904,5736
31003,248,200
31005,30336,30072
31006,10104,9588
31007,2264,2204
31008,37672,36140
31009,2712,3196
31011,1796,1896
31012,2900,7832
31014,28856,26168
31015,45928,41824
31016,3080,2988
31017,4088,3852
31018,2604,8744
31019,4668,4604
31020,5172,4992
31021,60732,53464
31022,2972,2724
31023,31004,30528
31024,41248,38908
31025,2452,2452
31027,20800,19248
31028,12140,11508
31029,32072,33076
31030,39216,36692
31031,13500,12804
31032,29052,26920
31033,5564,5076
31035,2824,2632
31036,29328,22664
31037,6460,10792
31038,1504,1540
31039,140,156
31041,2100,1852
31042,3872,3492
31044,6052,5592
31045,164,128
31046,6692,6680
31047,22476,22296
31049,3736,3488
31050,1888,1972
31051,384,364
31052,17592,17016
31054,3428,3256
31055,13888,19092
31057,4496,4232
31058,4376,4116
31060,3768,3892
31061,88832,86188
31062,328,1652
31063,11980,10684
31064,19200,18600
31065,2356,2116
31066,2332,2256
31067,440,448
31068,7596,14104
31069,38972,36820
31070,1908,2084
31071,2596,2200
31072,2692,2612
31075,5156,4828
31076,6420,5836
31077,2512,2588
31078,7288,6976
31079,4944,4648
31081,472,532
31082,22360,19272
31083,764,684
31084,252,264
31085,2060,2112
31087,17488,21136
31088,103308,97344
31089,10088,9264
31090,2140,2012
31091,7224,13532
31092,15576,14104
31093,59012,53336
31094,2364,2092
31096,12304,17276
31097,2684,2524
31098,5220,6332
31201,16424,18620
31204,69480,56448
31206,62608,53680
31207,2184,1712
31210,66984,56888
31211,33784,31344
31213,0,0
31216,30740,33696
31217,38984,34648
31220,28980,26376
31301,9764,8600
31302,15688,15724
31303,4020,3976
31304,260,268
31305,12300,11656
31307,2040,1952
31308,14524,14696
31309,2412,2428
31312,33216,32556
31313,84848,76360
31314,876,6848
31315,15944,14008
31316,19692,19304
31318,716,648
31320,17968,17208
31321,12764,12540
31322,43120,41428
31323,3596,3452
31324,42008,39972
31326,39132,37944
31327,380,400
31328,6788,6436
31329,17444,18692
31331,16124,15300
31401,46352,40432
31404,66928,57168
31405,75516,73312
31406,71624,64236
31407,14964,14012
31408,16712,23096
31409,132,2476
31410,48772,45844
31411,17596,15940
31415,25924,22440
31419,107636,96180
31501,30232,32072
31503,43556,40908
31510,19832,19560
31512,4536,4456
31513,31956,32380
31516,30272,28668
31518,1380,1436
31519,7260,7016
31520,46804,42540
31522,31076,26712
31523,26948,25968
31524,0,0
31525,59384,53604
31527,1708,1512
31532,1488,1420
31533,36980,32996
31535,23028,22028
31537,17368,23020
31539,29156,28716
31542,5588,5656
31543,9572,9612
31544,2004,1972
31545,33268,31264
31546,12620,19760
31547,760,4412
31548,40804,39276
31549,4620,4336
31550,1556,1564
31551,2024,2056
31552,1868,1860
31553,10652,10296
31554,10432,17872
31555,5708,5764
31556,148,120
31557,6032,6140
31558,40276,41216
31560,5628,5740
31561,664,528
31562,4176,4532
31563,2724,2572
31565,3748,3616
31566,6840,7044
31567,1472,1656
31568,2664,2428
31569,11220,11100
31601,68196,62724
31602,69536,69272
31605,41620,39132
31606,7984,7460
31620,21976,20784
31622,4412,4300
31623,252,228
31624,2476,2616
31625,2364,2320
31626,7184,6668
31627,516,440
31629,1876,1732
31630,776,900
31631,1104,1132
31632,21436,19744
31634,12084,11292
31635,12936,13304
31636,19404,18752
31637,5664,5728
31638,2116,2064
31639,21760,20388
31641,3776,3548
31642,9640,9952
31643,17968,16868
31645,10272,10316
31647,7208,6932
31648,2116,2044
31649,2064,2160
31650,6632,6612
31698,5180,3712
31699,420,2064
31701,44248,37960
31705,74692,67568
31707,55532,45664
31709,34808,29268
31711,1708,1760
31712,2508,2544
31714,13812,12084
31716,5820,5764
31719,22144,21764
31720,952,868
31721,42300,38080
31722,988,988
31730,19948,18780
31733,3136,3184
31735,1592,1676
31738,4356,4052
31743,1324,1196
31744,6588,6220
31747,580,544
31749,5456,5676
31750,38924,35824
31756,1884,1980
31757,21524,20280
31763,46404,46812
31764,2636,2548
31765,5600,4988
31768,48792,45676
31771,11224,11440
31772,964,964
31773,7328,7588
31774,13264,13592
31775,5776,6140
31778,5232,5016
31779,17412,22296
31780,4712,4428
31781,3516,3492
31783,2256,2172
31784,1524,1600
31787,3160,2792
31788,20508,21900
31789,2524,2420
31790,3712,4600
31791,26328,23088
31792,51080,44260
31793,18564,17608
31794,57084,51528
31795,4088,3952
31796,2304,2144
31798,2028,1904
31801,6044,5988
31803,11604,11044
31804,11696,12040
31805,6548,6216
31806,10296,9552
31807,5008,4924
31808,13380,13336
31810,472,428
31811,9828,10584
31812,1144,1116
31814,560,528
31815,4420,10280
31816,13340,11024
31820,17228,16664
31821,484,516
31822,11136,10580
31823,1528,1488
31824,3820,3532
31825,4976,4272
31826,5056,4344
31827,4488,4048
31829,2820,2660
31830,4668,4096
31831,6216,6164
31832,428,440
31833,14540,13060
31836,2440,2176
31901,16472,18080
31903,42772,37740
31904,68908,62576
31905,22740,41436
31906,47492,39536
31907,117824,103504
31909,73912,66796
32003,55344,53160
32008,10340,10896
32009,6596,6704
32011,27812,27604
32024,37900,37032
32025,39540,49980
32026,24,7812
32033,8268,8204
32034,64140,59892
32038,18336,18576
32040,15108,15308
32043,49500,49028
32044,4108,4132
32046,19036,18604
32052,13104,23788
32053,7776,7700
32054,19452,29776
32055,33392,32888
32058,7352,10312
32059,4820,4688
32060,41908,43544
32061,536,596
32062,4788,5008
32063,27368,26348
32064,13980,13460
32065,67716,63364
32066,10608,18640
32068,102556,100704
32071,7272,7412
32072,660,636
32073,80728,74952
32079,1092,640
32080,41776,38884
32081,9400,8696
32082,60736,55248
32083,2696,16064
32084,62160,56756
32086,52028,46156
32087,8192,13880
32091,32036,29852
32092,56952,56016
32094,5560,5336
32095,13812,15396
32096,5208,5332
32097,30884,31580
32102,4996,5264
32110,14984,15416
32112,15596,15256
32113,13392,13116
32114,63912,64424
32117,49452,47228
32118,33136,34708
32119,41820,38936
32124,6328,17616
32127,60312,57340
32128,34904,32736
32129,41972,38444
32130,10708,11188
32131,8408,10396
